"x1","x2","name"
623083.332366663,233462.760673718,"Ochotnicza Straż Pożarna w Dębnie"
620366.328611845,233954.085898607,"Ochotnicza Straż Pożarna w Jastwi"
842739.199868641,295197.97060184,"OSP"
790527.111532003,308270.329964565,"Ochotnicza Straż Pożarna"
788441.287916601,309743.288634914,"Ochotnicza Straż Pożarna"
568573.058525812,417288.023813947,"Ochotnicza Straż Pożarna w Małczu"
-37587.4350940005,33764.8685593856,"Feuerwehr Großhelfendorf"
795018.598099981,308758.039473367,"Ochotnicza Straż Pożarna"
680986.493542627,262559.019081535,"OSP Dobrynin"
121257.921301816,342822.895675446,"Freiwillige Feuerwehr Hennersdorf"
445900.432401883,698406.046003585,"OSP Grabówko"
554337.366215404,106776.245669471,"DHZ Gašparovo"
357245.4709222,206099.284709762,NA
679806.824532119,261167.762008972,"Tuszyma OSP"
416816.026704496,690639.294330761,"OSP Tuszkowy"
598997.890926528,219086.736613854,NA
574381.658488466,194600.062942625,NA
290093.524631997,643499.512051514,"OSP Rydzewo"
613483.776658516,253415.285264531,"Remiza OSP Dąbrówka Morska"
621512.389819219,252564.143632087,"Ochotnicza Straż Pożarna w Dołędze"
616144.198253299,255547.440047321,"Ochotnicza Straż Pożarna w Górce"
618930.08665138,254847.196327193,"Ochotnicza Straż Pożarna w Kwikowie"
616397.702237128,248905.508239347,"Ochotnicza Straż Pożarna w Niedzieliskach"
621868.318095263,254399.467083902,"Ochotnicza Straż Pożarna w Pojawiu"
614314.427402993,249255.310111797,"Ochotnicza Straż Pożarna w Rajsku"
619492.066385522,250262.537325207,"Ochotnicza Straż Pożarna w Rylowej"
613853.926999088,252372.36752947,"Ochotnicza Straż Pożarna w Strzelcach Małych"
612996.927239981,249340.312380387,"Ochotnicza Straż Pożarna w Strzelcach Wielkich"
620285.428425712,259905.93398475,"Ochotnicza Straż Pożarna w Woli Przemykowskiej - Natkowie"
618727.978290074,257383.335874869,"Ochotnicza Straż Pożarna w Woli Przemykowskiej - Zamłyniu"
610447.730165217,247902.079304543,"Ochotnicza Straż Pożarna w Wrzępi"
616962.514333443,251797.20871971,"Ochotnicza Straż Pożarna w Szczurowej"
608144.819140089,251781.418871894,"Ochotnicza Straż Pożarna w Uściu Solnym"
614400.189855156,217911.716002185,"Ochotnicza Straż Pożarna w Iwkowej"
612200.156203468,216404.398641367,"Ochotnicza Straż Pożarna w Wojakowej"
620362.443205102,219922.31983584,"Ochotnicza Straż Pożarna w Czchowie"
621054.914988887,221797.578614691,"Ochotnicza Straż Pożarna w Jurkowie"
621854.924437004,224724.288711078,"Ochotnicza Straż Pożarna w Złotej"
616621.705735307,221733.497686633,"Ochotnicza Straż Pożarna w Tymowej"
43743.1594020417,333857.454057851,NA
952852.614604357,658897.343022102,NA
760585.59394,499818.239627942,"OSP PLaterów"
441426.858916043,702544.610512851,"OSP Kłobuczyno"
615230.618603512,232362.030273715,"Ochotnicza Straż Pożarna w Okocimiu"
615242.915923892,234435.82076683,"Ochotnicza Straż Pożarna w Brzesku"
615501.513708298,241879.111841663,"Ochotnicza Straż Pożarna w Buczu"
612708.784051947,234689.351444176,"Ochotnicza Straż Pożarna w Jasieniu"
611880.938842208,231345.832825392,"Ochotnicza Straż Pożarna w Porębie Spytkowskiej"
183561.042498632,-13048.4465588285,NA
766148.093161163,168473.272542997,"OSP KSRG Czarna"
768700.34049932,166034.310143395,"OSP Lipie"
771037.943955811,166946.737704556,"OSP Michniowiec"
766174.083759491,172574.945312449,"OSP Rabe"
-28520.513301301,11750.6021326929,"Freiwillige Feuerwehr"
424588.746890174,190979.220740949,"Hasičská zbrojnice"
428753.790086704,192248.269215696,"Hasičská stanice Nový Jičín"
433112.679234705,195833.916384187,"Hasičská zbrojnice Libhošť"
539980.684453392,595924.111568114,"OSP"
538203.212863144,593358.982287084,"OSP Szczutowo"
435991.188856126,466435.629825956,"OSP"
463158.970719529,79895.8735078154,"Hasičská Zbrojnica"
970848.428559226,608473.774015086,NA
778580.960197342,316899.717873219,"OSP Topólcza"
751839.545033387,245756.83504556,NA
346230.626820982,169667.156457643,NA
780405.613952191,319117.424563786,"Ochotnicza Straż Pożarna"
753323.270992992,241547.592814901,NA
750603.802406403,244417.356239582,NA
194126.928716162,229306.21093954,NA
750454.2539506,238493.582084238,NA
756119.103560123,242747.243912898,NA
752042.826100711,240343.427264215,NA
496769.240902971,318967.177805078,"OSP Aleksandria"
518551.779956364,208128.281762599,"OSP Kocierz Moszczanicki"
518551.779956364,208128.281762599,"OSP Kocierz Moszczanicki"
162409.022389996,655989.838416984,"Feuerwache"
503241.496635437,581407.69173952,"KP PSP"
550077.909742563,503809.245448971,NA
480249.59988353,406875.533833979,NA
626593.119880798,267849.730592588,NA
332520.595994468,452941.848242803,"OSP LIPNO"
397987.465485658,416501.093503768,NA
755299.63673247,242072.174454329,NA
542208.380975756,308248.07987219,"Ochotnicza Straż Pozarna w Sokolnikach"
466242.73040152,491376.434618261,"Ochotnicza Straż Pożarna w Łuczywnie"
656326.320575753,379284.992039602,NA
615031.73829846,193496.550009717,"Ochotnicza Straż Pożarna w Gostwicy"
589520.393226254,392465.020261722,NA
473457.533888507,457727.267438825,NA
476911.02019836,456569.449077762,NA
719414.346793887,202064.924551828,"Ochotnicza Straż Pożarna w Górkach"
235087.991938131,388642.28433862,"Remiza strażacka OSP"
720831.307442491,200290.149790293,"Ochotnicza Straż Pożarna w Woli Góreckiej"
93932.9087986325,475247.974156636,"Feuerwehr Jüterbog"
455495.762027047,690358.059656747,"OSP Głodowo"
440512.419453942,678750.5616309,"OSP Konarzyny"
478914.109287938,581943.359457739,"Ochotnicza Straż Pożarna"
193451.270275055,225910.392090086,NA
514951.51627538,312485.081364889,"OSP Straż Pożarna w Poraju"
576381.358804721,258279.259272214,NA
677049.931494054,475121.601642489,"Ochotnicza Straż Pożarna w Pogorzeli"
547949.043877237,402905.220003559,"Ochotnicza Straż Pożarna w Kosowie"
308866.56173133,331490.129355229,NA
639156.351092224,702944.297644049,"Ochotnicza Straż Pożarna Korsze"
338830.654139651,173319.715869735,NA
422141.065302724,402466.767728318,"OSP w Niedźwiedziu"
678699.735219615,446196.314331982,"OSP Ruda Taluska"
547944.239834647,289666.792468883,"Ochotnicza Straż Pożarna w Dobrej"
550684.285928125,289678.672395094,"Ochotnicza Straż Pożarna w Wierbce"
730202.559455334,386137.317694999,NA
722525.783510989,389170.079454022,"OSP Drzewce"
723961.981970148,390617.358948377,"OSP Bronice"
396502.563492969,435966.813864564,"Ochotnicza Straż Pożarna w Rozdrażewie"
716401.074713821,377046.942657172,"OSP Spławy"
428511.150596464,674773.205263747,"OSP Górki"
426133.323621295,676602.519310098,"OSP Przytarnia"
586689.152471258,550836.458893641,"Ochotnicza Straż Pożarna w Glinojecku"
421510.425746266,718690.114059135,"OSP Gowidlino"
427856.163099165,725867.034837999,"OSP Kamienica Królewska"
432887.820287045,720625.018921132,"OSP Mojusz"
425619.197744831,717080.553840262,"OSP Tuchlino"
638440.313545289,570203.174023823,"Straż Pozarna"
110702.973763744,39048.4030036684,"FF Niederthalheim"
480075.781887979,196730.999978332,"SDH Bystřice"
272241.610286469,681219.288618427,"OSP Rymań"
267651.947811954,683947.529626415,"OSP Starnin"
264246.617830816,680675.340210809,"OSP Kiełpino"
270076.577744817,702194.619887601,"OSP Stary Borek"
371809.76619738,722207.526489638,"Ochotnicza Straż Pożarna"
656759.267024099,388635.452834342,"Straż pożarna"
368483.856351898,726659.535440518,"Ochotnicza Straż Pożarna"
349466.024891019,482386.699488802,"Ochotnicza Straż Pożarna w Pecnie"
425468.462341451,453826.416444231,"Ochotnicza Straż Pożarna Kuźnia-Piła"
422700.147963567,456895.540872216,"Ochotnicza Straż Pożarna w Choczu"
420408.473316687,459463.955918229,"Ochotnicza Straż Pożarna w Kwileniu"
98036.6460814064,635311.201641087,NA
412101.295660035,462382.00723547,"Ochotnicza Straż Pożarna w Grabiu"
413002.239269235,458649.183050038,"Ochotnicza Straż Pożarna w Pieruszycach"
321571.947884405,418779.329018278,"OSP Luboszyce"
321996.154919272,417210.403472696,"OSP Irządze"
428096.632782355,401788.154042549,"OSP Siedlików"
299369.093995566,706546.120838715,"OSP Dobrzyca"
113172.467355521,47825.5602984987,"Feuerwehr"
306573.457909786,704102.481665977,"OSP Parnowo"
643130.003639452,450401.781719403,NA
543610.09980219,301122.168849313,"Ochotnicza Straż Pożarna Gołuchowice"
540847.933544065,299550.773497003,"Ochotnicza Straż Pożarna Kroczyce"
826424.313606287,174488.000577704,"МНС"
58773.861339681,685676.990446775,NA
92121.3417515557,475574.224812964,"Löschwasserbrunnen 48m3"
338513.443419177,540494.50978391,NA
540057.469148105,297363.829476564,"Ochotnicza Straż Pożarna Lgota Murowana"
335305.973800882,578317.845880374,NA
338542.549219747,595892.160218224,NA
437981.855719662,287283.520267358,"Ochotnicza Straż Pożarna w Żyrowej"
532971.745587141,467224.864486312,"Ochotnicza Straż Pożarna"
140057.425008793,18748.3668977851,"Freiwillige Feuerwehr Oberschlierbach"
-28939.5724220112,73385.307062583,"Feuerwehr Aufkirchen"
718456.339622651,226940.339528342,"OSP Białka"
722282.78983476,228202.559788951,"OSP Błażowa"
717696.90631071,237482.16725969,"OSP Tyczyn"
698532.207109025,493295.945268399,"OSP Grębków"
624148.662864037,241055.284391064,"OSP Bielcza"
473329.427211914,45816.5972250374,NA
615454.889107024,227887.267227902,"OSP Zawada Uszewska"
73902.8688229444,540771.941211053,"Freiwillige Feuerwehr Klein Behnitz"
379556.627697612,195674.205953071,NA
595580.942499783,219790.773752266,NA
110696.387198296,55332.3633193932,NA
367395.778417248,187000.407346706,"Hasičská zbrojnice"
453937.488314931,247005.294323936,"Ochotnicza Straż Pożarna w Pstrążnej"
253691.098685414,191794.317682016,"SDH Květnov"
587214.718395603,231878.626617151,NA
588426.126223441,228091.626439948,"Ochotnicza Straż Pożarna w Marszowicach"
593187.971442953,234000.672919264,NA
582929.007708337,231851.948755906,"Ochotnicza Straż Pożarna w Łazanach"
582205.594048554,236101.320913929,NA
582336.610110842,241820.502001431,NA
583152.363447431,237875.718093338,NA
49272.9812246416,79499.6829287037,"FF Postmünster"
54581.6825603875,79334.7053380553,"FF Untergrasensee"
52357.0614742032,78128.234291845,"FF Altersham"
48999.7819441856,80409.8587143132,"FF Schalldorf"
55973.1909173434,85449.109494918,"FF Waldhof"
56367.7111806454,87163.2484532893,"FF Baumgarten"
47903.3788917643,73428.3392629055,"FF Walburgskirchen"
49690.6310182731,86196.7645972138,"FF Nöham"
52101.2920175047,87542.4674241832,"FF Dietersburg"
42899.8694748991,81696.1477542184,"FF Linden"
42725.6728798213,79485.335807777,"FF Hebertsfelden"
582141.197649237,226724.056660925,NA
581402.86131388,226523.091447053,NA
580346.40999206,233612.905920423,NA
584021.854506849,236830.202626371,NA
588809.000299446,230521.648256248,NA
592653.031086968,228030.514417385,NA
573777.168489757,229191.802875372,NA
579233.865038144,236752.295549915,NA
580245.779721289,231030.764160099,NA
591792.496817512,230455.314931623,NA
584194.199628243,226982.828825759,NA
604823.011838523,224304.840418102,NA
601887.266039196,224521.071270113,NA
595776.913267122,213397.640170195,NA
595991.873715395,211813.149808158,NA
593598.729518436,214335.276152058,NA
679581.582001872,472654.771451543,"Ochotnicza Straż Pożarna"
574.645848089014,359740.065207229,"Freiwillige Feuerwehr Kraftsdorf/Oberndorf"
9131.04479963228,360526.425164907,NA
4855.12775372184,360263.521540181,NA
578.207392271899,359742.599858902,NA
652565.715089552,231023.289726398,"OSP Zalasowa"
610968.910384228,227544.13474167,NA
609306.05974688,229049.740062876,NA
607279.246086744,240373.239956799,NA
605392.603751943,236495.177049058,NA
608692.28834026,234954.715657705,NA
610050.704948323,237069.705925551,NA
609296.420721039,240016.224068698,NA
609483.897411385,244973.808162883,NA
610192.125737501,245378.935797914,NA
604619.265731572,245239.186420543,NA
436430.032418598,198089.050125257,"Hasičská zbrojnice Prchalov"
603395.486552636,253663.198179177,"Ochotnicza Straż Pożarna w Śmiłowicach"
601364.882365297,254017.849570995,NA
601764.980812246,251838.868574996,NA
707076.156197434,241185.739030352,"OSP Niechobrz"
708896.054135129,241320.473683668,"OSP Racławówka"
347898.788888873,173411.583502483,NA
347751.943581546,176313.627900031,NA
597488.469379949,254378.864066503,"Ochotnicza Straż Pożarna w Szpitarach"
595262.177788458,252124.275301808,NA
598264.855372232,252346.21120791,NA
604305.372830826,222862.036201961,NA
551508.052759192,213649.478030656,NA
577640.635630269,160305.477978785,NA
576461.115131791,165217.862126488,NA
575210.8906184,167905.920984473,"Ochotnicza Straż Pożarna Gliczarów Dolny"
576830.977660838,170672.082056861,NA
582175.08729487,169166.521325667,NA
581405.441182516,167201.990999228,NA
582374.18779846,163008.124500506,NA
283002.476351246,702182.550450653,"OSP Czernin"
288551.067163422,705101.926655713,"OSP Kukinia"
633033.700664264,235356.394102391,NA
631776.338663921,236010.95553869,NA
633763.49475902,234466.601207388,NA
592689.371742182,269937.057400714,NA
595565.249661797,265444.729584459,NA
590845.760958938,266888.018699395,NA
594099.784825646,266278.737310946,NA
591300.172721206,271739.224299681,NA
174501.584470726,590299.453338387,NA
157099.445887232,593210.343390674,NA
647670.3928411,194477.763645468,NA
660235.828462974,212375.107182105,NA
657938.477537762,211384.76929457,"Ochotnicza Straż Pożarna"
655775.669816733,212259.865218894,"Ochotnicza Straż Pożarna"
662571.410036459,206369.047345883,"Ochotnicza Straż Pożarna w Korczynie"
657539.738979849,208975.158295489,"Ochotnicza Straż Pożarna"
653070.694676231,212123.960048143,"Ochotnicza Straż Pożarna w Sitnicy"
665466.323728307,202927.453424864,NA
539304.293274962,260029.624558247,NA
572933.232776762,167413.579569721,NA
570134.249315606,165818.855998125,NA
571791.927303631,163842.635722572,NA
563252.146062157,207684.608225614,NA
560092.94000547,207138.340007526,NA
597594.615954202,357814.567958057,"Ochotnicza Straż Pożarna w Miedzierzy"
252254.738973666,102307.209475581,NA
216332.2494817,542692.770800421,"OSP Mościce"
607183.491097414,233335.698069667,NA
67789.0555325537,683810.006591787,NA
750234.894745039,173842.385154223,"Baza nurkowa PSP"
54572.5973396257,47088.8283502515,"Feuerwehr Handenberg"
591916.523158818,264035.364768529,NA
599314.093519503,260468.860874878,NA
596175.48595429,262069.28175431,NA
596113.9591845,258877.589770896,NA
500128.260847226,304602.605544923,"Ochotnicza Straż Pożarna w Lubszy"
338849.976578976,714860.552726505,"OSP Sulechowo"
505003.78161178,310996.816687255,"Ochotnicza Straż Pożarna w Starczy"
26580.6643442085,427846.894588909,"Freiwillige Feuerwehr Gollma"
454379.433474308,55896.6036394686,"Hasičská stanica"
181625.000007789,688384.46165637,NA
461546.359627212,605667.260533866,"Ochotnicza Straż Pożarna"
714192.524919619,243163.712668858,"Zakładowa Straż Pożarna WSK PZL Rzeszów"
727656.162626628,249289.498597171,"OSP"
277644.943755342,985296.802455799,NA
714521.57283133,102404.325883613,"OR HaZZ"
460227.136487814,236013.08001915,"OSP Turzyczka"
572456.842099829,360922.716452037,"Ochotnicza Straż Pożarna Czermno"
577041.917303665,363734.630225495,"Ochotnicza Straż Pożarna Fałków"
588042.250336274,356852.692138312,"Ochotnicza Straż Pożarna Radoszyce"
579963.515359357,350138.540012708,"Ochotnicza Straż Pożarna Słupia"
608498.054431683,357954.309720842,"Ochotnicza Straż Pożarna Krasna"
495582.231662989,624274.918473914,"Ochotnicza Straż Pożarna Salno"
179428.805454727,421012.008364715,"Feuerwehr Stadt Spremberg"
754983.153616287,407985.383288954,NA
262972.761452101,531400.526853811,"Ochotnicza Straż Pożarna"
570924.282971327,474014.3820765,NA
569196.745291986,478735.428475206,"Ochotnicza Straż Pożarna w Boczkach Chełmońskich"
394573.289649483,488546.793978771,"OSP Murzynowo Kościelne"
338383.463779868,194016.781190354,NA
527509.201348599,230383.788509325,NA
551285.836312985,219923.60184101,NA
523975.892380055,218868.618955509,NA
529820.423327103,227413.131411388,NA
530365.312453193,229847.348969857,NA
522860.372506984,226368.359625314,NA
525804.109575858,224889.884710952,NA
527936.690534532,221543.432291991,NA
522180.356297083,219144.34010249,NA
527139.735982752,218866.704851702,NA
523645.693761928,216264.190669098,"Ochotnicza Straż Pożarna Targanice"
-13545.577984207,-9460.38238065224,"Freiwillige Feuerwehr Kufstein"
635442.869806164,220165.466846714,NA
644092.37978697,220085.326862623,NA
585389.412345521,365146.218596589,"Ochotnicza Straż Pożarna Ruda Malenicka"
641970.363026924,214885.095356667,NA
619336.624689517,226413.272169016,"OSP Biesiadki"
613811.821324866,224034.791432309,"OSP Gosprzydowa"
618272.848638352,224934.193588072,"OSP Lewniowa"
620302.384925319,226499.763844783,"OSP Żerków"
1182535.31138173,636235.769395469,"Пожарная часть"
1104152.90233909,891483.163457105,NA
340292.04414873,201768.004808636,NA
341899.422309471,202007.366219959,"Hasičská zbrojnice"
343667.942194065,200348.55235348,NA
537519.67377084,205179.299115481,"OSP Stryszawa"
535145.602081631,207181.035069833,NA
545927.873553479,226858.102738319,NA
552603.709327593,226285.187820527,"OSP Leńcze"
548337.608112037,220672.569616482,NA
693458.246204944,215430.125914291,"Ochotnicza Straż Pożarna w Wojkówce"
578855.431497026,226817.792417709,NA
577558.513076733,220455.604362558,NA
117311.588706149,-12805.549960915,NA
572487.350830565,405784.465973532,"OSP Ludwików"
151294.212253621,482342.968435441,"Freiwillige Feuerwehr Hohenbrück"
560429.52567926,220885.158045709,NA
556852.890163602,223048.004372476,NA
555969.36598384,216197.021784816,NA
557435.810284631,219302.657451396,NA
565767.374259829,274840.782683672,NA
562749.893602576,279390.987732482,NA
563592.547168713,274964.184513704,NA
563138.242711116,276550.930106441,NA
560765.648291665,277214.510958734,NA
564088.231853136,278005.127884095,NA
72921.2047996612,106829.731830932,"Freiwillige Feuerwehr Garham"
584835.791798888,250259.228397313,NA
582342.709652622,255985.173877118,NA
583728.32612525,252221.674268797,NA
582198.903168484,252507.162769333,NA
580809.796251715,257513.451139045,NA
581732.986300354,258472.559074055,NA
582819.254782308,258476.365634062,NA
577490.462337842,255569.268758363,NA
576430.835215109,253375.103756982,NA
578077.333521601,257600.618324399,NA
865587.648779887,602664.965602027,NA
164393.30933479,464886.17913611,"Freiwillige Feuerwehr Sacrow"
290153.625182365,491819.527109026,"OSP KSRG Zbąszyń"
350083.830414875,191428.512258735,NA
351256.994407059,191985.545388762,NA
349977.587994361,193350.811386191,NA
349320.319674192,194592.895619428,NA
342456.703026545,203646.578372872,NA
340524.66762315,206103.040559961,NA
558939.971114608,251392.121294548,NA
551359.977761496,247850.020853694,NA
555812.251362098,235870.458881312,NA
555816.182081218,237855.020193886,NA
572092.661235074,252443.17994999,NA
571256.252025183,232856.316588037,NA
578304.88338884,239031.098443002,NA
604090.219609464,246221.792524273,NA
591019.738425412,222193.245799868,NA
589752.723458357,221493.653964182,NA
195820.54152924,245565.468259232,"SDH Žernovka"
547063.482183465,188466.008165552,NA
559826.762623969,162834.964214695,NA
637878.589927945,253765.470685128,NA
629314.224490889,259003.0340627,NA
556316.909620562,197900.507037312,NA
581657.734577606,201660.338727845,NA
574947.933490135,204293.981632023,NA
573492.863487704,200173.801504805,NA
582467.583426693,198511.783474475,NA
580653.08075301,197955.1110913,NA
578101.811673674,201773.118099236,NA
561170.763363646,250581.95747735,NA
563252.039017735,253152.360017698,NA
519810.143773729,227361.170105598,NA
514671.979763613,230161.053429848,NA
516998.978222419,228223.831944067,NA
-4071.91997611208,333395.991992988,NA
637680.337317488,167150.933670674,"OSP Muszyna"
634570.054487689,167122.241209513,"OSP Milik"
554734.669295573,271685.488310074,NA
558049.408647426,266183.616272791,NA
552957.046503807,271513.351102238,NA
541849.390507273,238090.284601713,NA
543833.012619682,237211.974317595,NA
545791.546158951,236600.855210146,NA
549888.74672816,239998.306347432,NA
550733.590678182,237678.800189361,NA
562703.898139008,263239.518986478,NA
526745.901768812,434550.268509186,"Jednostka Ratowniczo-Gaśnicza PSP nr 9 w Łodzi"
459906.363226456,245140.235215224,"OSP Radoszowy"
455601.003304493,231124.508782278,"Ochotnicza Straż Pożarna Uchylsko"
707728.185801833,311382.177956713,"OSP Zbydniów"
482872.351281722,199109.257585892,"Hasiči"
456212.530128972,190506.470757415,NA
87740.6486856379,531885.640841698,"Feuerwehr Ketzin/Ortsfeuerwehr Falkenrehde"
81090.0808599415,536174.599320684,"Feuerwehr Ketzin/Havel / Ortsfeuerwehr Tremmen"
84696.0054456458,529394.247233282,"Feuerwehr Ketzin/Havel / Ortsfeuerwehr Paretz i.B."
571618.642075898,189128.318715137,NA
569427.918053261,188733.25690896,"OSP Rdzawka"
563257.368370026,189003.979448608,NA
566136.234790952,192783.934201079,NA
567856.270106573,186038.294648675,NA
706195.247422815,232996.997365341,"OSP Wyżne"
523764.347292828,230996.931022478,NA
531090.085554608,238435.999108927,"OSP Podolsze"
354708.960407388,194283.968437651,NA
352025.07029583,195332.349852031,NA
349676.515385895,196040.304714597,NA
587943.180697717,256992.254188101,NA
584460.771254138,257801.381424763,NA
585992.821106944,254327.172786216,NA
584168.667724612,263238.566463985,NA
585311.44715825,261737.339391982,NA
586276.618424274,257202.20347847,NA
588370.010921512,254294.004220543,NA
589506.586017912,252816.536428703,NA
586462.873725226,260307.028304025,"OSP Przesławice"
590136.136428894,256559.114592416,NA
590178.503958519,253962.937441718,NA
584060.407108026,259438.571939738,NA
587755.793796864,252271.895601676,NA
587399.862261515,251017.254832978,NA
584237.809716956,255168.487364831,NA
554713.346469266,282522.338239197,NA
558693.99586011,275645.221106231,NA
555953.284820075,276416.186033157,NA
554982.472111804,276144.042654097,NA
541403.480372369,279140.129796487,NA
539781.645817794,280365.766012814,NA
537938.938865208,280967.362924583,NA
547002.453084458,281008.661952861,NA
550567.546216071,282052.211162902,NA
618240.865190281,205793.324208829,NA
535278.545997237,242117.99874114,NA
564173.140413648,218197.440033888,NA
216662.844689209,363210.349099139,"Freiwillige Feuerwehr Hagenwerder/Tauchitz"
641441.554327607,201760.783001154,NA
645663.845637685,203584.2793995,"OSP Szalowa"
640356.318032217,252830.570929793,NA
647754.412412373,273951.727927964,NA
643353.071648371,268663.801678694,NA
520856.769669868,243747.36845122,NA
525212.576692726,246163.238963853,"OSP Żarki"
624134.680731933,176164.778099886,NA
736243.176205916,371567.454386286,"Remiza"
592694.329010659,208868.381502999,NA
177458.868366861,263208.511310443,NA
579567.363372959,239222.057312053,"Straż Pożarna"
511273.279419732,237612.504079401,NA
514123.042188722,234682.952353762,NA
530904.972177976,236917.513752809,"OSP Zator"
335580.871461564,638385.266154457,"Ośrodek Szkolenia PSP"
594318.347457955,256849.049620868,NA
593973.045796397,262413.838838202,NA
22253.7831844111,326598.563172541,NA
275809.183991489,263578.320603959,"Sbor dobrovolných hasičů Hradec Králové - Malšovice"
581056.29341815,271983.490367846,NA
757990.479099027,725194.298753466,"OSP Rutka Tartak"
636359.200833097,255702.316087756,NA
617314.70046637,160153.782503437,NA
611967.572978011,148010.368669277,NA
211778.157987162,-32119.4170057466,NA
346178.599798225,676340.08786713,"OSP Porost"
623998.163854477,263421.056388183,NA
620731.407365749,261686.720321842,NA
625533.858625228,259555.031960686,NA
357762.402129517,171143.312652642,NA
354847.083695949,175308.833143645,NA
362202.152479703,242567.812360064,"Sbor dobrovolných hasičů Maršíkov"
586234.346027617,166136.090003752,NA
586813.226966632,170383.922736702,NA
594243.994841375,171862.85280175,NA
639886.943233337,206196.819900944,NA
632950.600352381,203112.20818602,NA
640701.237889143,196146.3022376,NA
588914.134995851,212663.79338341,NA
569930.355675202,226970.419952321,NA
-8085.71615862806,256719.063975542,"Freiwillige Feuerwehr Brand"
162894.282552606,421140.968458734,NA
608860.727246794,256595.032238855,NA
562508.061163119,286385.602150326,NA
563407.120963651,284463.422232515,NA
587369.471071631,282084.222129774,NA
113261.267759999,641879.984278519,NA
591999.117051757,518558.424658999,"Ochotnicza Straz Pozarna w Naruszewie"
545626.906053229,277856.580116509,NA
536379.447376612,277935.920342775,NA
546571.118444019,256888.81274656,NA
540018.551378934,229191.271344183,NA
576822.032844898,174714.930923696,NA
413520.1650698,467366.496098182,"Ochotnicza Straż Pożarna w Tomicach"
531090.628358511,435980.795178802,"Komenda Miejska PSP w Łodzi"
488301.80532688,375936.476652632,NA
53575.5483098094,407328.09931608,NA
610576.602418636,258449.413698751,NA
612373.184977285,256534.072854051,NA
614779.9332815,260048.775883176,NA
565793.587695019,270235.773093421,NA
646887.793289201,224894.72748718,NA
642003.365442078,258374.796845872,NA
649033.842562816,204578.804492172,NA
551674.915721704,206674.72509442,"OSP Żarnówka"
543364.40528895,212322.426495978,NA
559379.094193128,186772.684835541,NA
564049.522204534,258865.081522488,NA
281515.691234044,-30349.7384834047,"Feuerwehr Aspang"
569511.535012903,172814.39660461,NA
526396.9273139,234094.306242159,NA
1188621.15566748,219463.525595834,"ДПРЧ-19"
101938.507214133,598654.838896558,"Freiwillige Feuerwehr"
101888.277658155,598592.810255625,"Freiwillige Feuerwehr"
563514.41010809,231107.049396309,NA
188930.044016043,661310.115446405,"OSP Nowe Warpno"
194781.042497073,655693.419680191,"OSP Brzózki"
203268.283589132,652756.224332632,"OSP Trzebież"
48482.9837904092,330654.724898105,"Wildenfels"
553715.045260567,245501.01778146,NA
204683.563893667,627033.978303157,"JRG Nr 1 KM PSP Szczecin"
204692.034187825,627049.367828451,"KM PSP Szczecin"
206631.480810185,640898.249658491,"OSP Police"
162280.163366362,388694.145274821,NA
462165.045836176,527538.961605784,"OSP CHEŁMCE"
304994.120536566,172993.143353648,NA
600351.127585017,236874.265338821,NA
597039.642094618,236740.324471351,NA
594524.893937216,236322.427350696,NA
555977.803025244,285190.912510562,NA
549915.936814137,284548.250599648,"OSP Strzegowa"
548383.978548695,275605.849190288,"OSP Chrząstowice"
546285.431149777,232241.765296037,"OSP Brzezinka"
543611.639001856,234732.394452885,NA
560391.605278724,274408.441696432,"OSP Mostek"
752607.676381083,190605.172873473,"OSP KSRG Ropienka"
567990.392158343,273795.542553959,NA
565294.329990322,276554.793884695,NA
569074.436696443,277525.698700118,NA
428581.137464531,407697.625216951,"OSP Mikstat"
573085.460741464,226504.610284895,NA
560812.414641471,231117.40585814,NA
573638.147380859,250756.256602979,NA
572633.042031703,257792.251181496,NA
574172.966391269,256938.608977904,"OSP Zagórzyce"
573388.895563642,254794.804534977,NA
584815.585977459,251829.021186929,"OSP Czulice"
624283.71149238,205417.538099505,NA
622141.595438296,213034.98126329,NA
83366.005562213,333951.011528127,"Freiwillige Feuerwehr Hohndorf"
621655.111752413,209726.547898422,NA
576315.450238917,230325.944870472,"OSP Raciborsko"
570328.131022292,234060.092513558,NA
572801.671217596,229268.329060596,NA
576580.868476584,238258.778198345,NA
630435.621916774,232655.537907811,NA
630730.592698637,231560.881966513,NA
625836.673178842,223871.048456376,NA
633095.164940502,224868.841512246,NA
630918.235025955,262230.368524468,NA
635431.502464585,250765.222972741,"OSP NIedomice"
350123.959376048,206562.000190843,NA
185012.323538375,677689.693339709,"Freiwillige Feuerwehr Kamminke"
182336.645776467,679506.93761952,"Freiwillige Feuerwehr Garz"
668983.687392497,698995.1967574,"Ochotnicza Straż Pożarna w Radziejach"
703605.533360905,669811.062682538,"OSP w Skomacku Wielkim"
294228.455729422,183633.196617771,NA
272686.187180644,703487.225858551,"OSP Korzystno"
371757.097617752,35052.1265603518,"DHZ Zálesie"
586948.272081782,249314.78259713,"OSP Tropiszów"
590831.19780481,252110.633383375,"OSP Żydów"
594096.301243781,253685.303992489,"Dobranowice"
592173.283142185,253728.743874474,"OSP Rudno Górne"
592647.606150922,251796.435244212,"OSP Stręgoborzyce"
549153.849587581,261259.058206267,"OSP Czubrowice"
552447.283039947,262390.562905767,"OSP Gotkowice"
